MNXM420	thymidine	cpd00184_b;cpd00184_c0;cpd00184_e0	C10H14N2O5	242.2286	0	chebi:15244;chebi:17748;chebi:19273;chebi:45782;chebi:45834;chebi:45917;chebi:45918;chebi:63624;chebi:9579;3dmet:B01191;beilstein:89285;bigg:50348;bigg:thymd;biopath:Thymidine;brenda:BG991;brenda:BG992;cas:3424-98-4;cas:50-89-5;casid:50-89-5;chemspider:1102;chemspider:140081;chemspider:5585;drugbank:DB01265;drugbank:DB04485;foodb:FDB012757;gmelin:282610;het:LLT;het:THM;hmdb:HMDB00273;hmdb:HMDB15394;kegg:C00214;kegg:D06675;knapsack:C00019698;ligandbox:D06675;metabolights:MTBLC17748;metacyc:THYMIDINE;metlin:3375;nikkaji:J4.548I;nugowiki:14057;nugowiki:201;pdb-ccd:LLT;pdb-ccd:THM;pdbechem:THM;pubchem:159269;pubchem:3514;pubchem:47208326;pubchem:5789;pubmed:21040410;pubmed:21147187;pubmed:21457439;pubmed:21586234;pubmed:21642814;pubmed:21670922;pubmed:21703206;pubmed:21748522;pubmed:22093034;pubmed:22132702;pubmed:22174039;pubmed:22233255;pubmed:22257108;pubmed:22770225;pubmed:2559771;reactome:83928;reactome:R-ALL-83928;reactome_database_id_release_53:83928;reaxys:754297;reaxys:89285;seed:cpd00184;upa:UPC00214;wikipedia:Telbivudine;wikipedia:Thymidine
MNXM42008	an alpha-amino acid	cpd03077_c0	C2H4NO2R		0	chebi:10208;chebi:13779;chebi:22442;chebi:2642;chebi:33704;chebi:78608;chebi:83409;kegg:C00045;kegg:C05167;metacyc:Alpha-Amino-Acids;pubchem:3347;pubchem:7581;seed:cpd03077;seed:cpd11612
MNXM421	4-aminobenzoate	cpd00443_c0	C7H6NO2	136.128	-1	chebi:113372;chebi:11959;chebi:1783;chebi:17836;chebi:20314;chebi:20315;chebi:30753;chebi:44778;3dmet:B00134;beilstein:3904778;beilstein:471605;bigg:35376;bigg:4abz;biopath:4-Aminobenzoate;brenda:BG25104;cas:150-13-0;cas:2906-28-7;casid:150-13-0;chemspider:4710;chemspider:953;drugbank:DB02362;ecmdb:ECMDB01392;foodb:FDB001037;gmelin:50150;gmelin:82609;het:PAB;hmdb:HMDB01392;kegg:C00568;kegg:D02456;knapsack:C00001401;ligandbox:D02456;metacyc:P-AMINO-BENZOATE;metlin:3261;nikkaji:J5.852A;nugowiki:1254;pdb-ccd:PAB;pdbechem:PAB;pubchem:3847;pubchem:4876;pubchem:7849513;pubchem:978;pubmed:12039592;pubmed:14745019;pubmed:15115392;pubmed:1527790;pubmed:16290145;pubmed:17149871;pubmed:17743450;pubmed:17800214;pubmed:19469519;pubmed:22767283;pubmed:22994574;pubmed:23063996;pubmed:23084339;pubmed:23144588;pubmed:23471007;pubmed:3599019;pubmed:3820215;pubmed:3950915;pubmed:8411009;pubmed:9406595;reaxys:3904778;reaxys:471605;seed:cpd00443;um-bbd:c0550;umbbd:c0550;upa:UPC00568;wikipedia:4-Aminobenzoic_Acid;ymdb:YMDB00493
MNXM422	4-aminobutanal	cpd00434_c0	C4H10NO	88.1283	1	chebi:11960;chebi:17769;chebi:1785;chebi:20316;chebi:58264;3dmet:B00129;bigg:35337;bigg:4abutn;biopath:4-Aminobutanal;brenda:BG36390;cas:4390-05-0;chemspider:115;foodb:FDB022412;hmdb:HMDB01080;hmdb:HMDB60247;kegg:C00555;kegg:C02903;knapsack:C00019656;metabolights:MTBLC58264;metacyc:4-AMINO-BUTYRALDEHYDE;metlin:3225;nikkaji:J38.531J;nugowiki:59346;nugowiki:971;pubchem:118;pubchem:25245200;pubchem:3835;seed:cpd00434;upa:UPC00555
MNXM423	ITP	cpd00068_c0	C10H11N4O14P3	504.134	-4	chebi:13374;chebi:16039;chebi:19272;chebi:43508;chebi:57614;chebi:5851;chebi:61402;3dmet:B01153;beilstein:4344695;bigg:33780;bigg:itp;brenda:BG1200;cas:132-06-9;cas:86527-71-1;casid:132-06-9;chemspider:8265;ecmdb:ECMDB00189;foodb:FDB021902;het:ITT;hmdb:HMDB00189;kegg:C00081;metacyc:ITP;metlin:5204;nikkaji:J38.562J;nugowiki:132;pdb-ccd:ITT;pdbechem:ITT;pubchem:25796439;pubchem:3381;pubchem:8583;pubmed:170291;pubmed:20601097;pubmed:24227841;reactome:2509836;reactome:R-ALL-2509836;reactome_database_id_release_53:2509836;reaxys:5209456;reaxys:600524;seed:cpd00068;ymdb:YMDB00559
MNXM4232	1-dodecanoyl-sn-glycerol 3-phosphate	cpd15325_c0	C15H29O7P	352.3603	-2	chebi:62840;chebi:72682;bigg:1ddecg3p;bigg:2618934;kegg:C00681;lipidmaps:LMGP10050015;metacyc:CPD0-2200;pubchem:123067330;pubchem:3950;pubchem:71296161;pubmed:21392506;seed:cpd15325
MNXM42463	arabinan	cpd12115_c0	(C15H24O12)n			chebi:22590;kegg:C02474;kegg:G10584;pubchem:5489;seed:cpd12115
MNXM425	retinal	cpd00304_c0	C20H28O	284.4357	0	chebi:12776;chebi:15035;chebi:17898;chebi:22348;chebi:8814;3dmet:B00095;bigg:34795;bigg:retinal;biopath:all-trans-Retinal;cas:116-31-4;chemspider:553582;foodb:FDB022576;het:RET;hmdb:HMDB01358;kegg:C00376;lipidbank:VVA0012;lipidmaps:LMPR01090002;metabolights:MTBLC17898;metacyc:CPD-881;metacyc:RETINAL;metacyc:Retinals;metlin:6188;nikkaji:J5.279E;nugowiki:1220;pdb-ccd:RET;pdbechem:RET;pubchem:24702066;pubchem:3666;pubchem:638015;pubmed:12168520;pubmed:15500295;pubmed:15686550;pubmed:15724104;pubmed:16054134;pubmed:16128572;pubmed:17326003;pubmed:21447403;pubmed:21995425;pubmed:22162152;pubmed:22198730;pubmed:22220722;pubmed:22417174;pubmed:22428905;pubmed:22431612;pubmed:22515697;pubmed:22529810;pubmed:22559266;pubmed:22621924;pubmed:22841964;pubmed:22879987;reactome:2466098;reactome:5623648;reactome:975622;reactome:R-ALL-2466098;reactome:R-ALL-5623648;reactome:R-ALL-975622;reactome_database_id_release_53:2466098;reactome_database_id_release_53:5623648;reactome_database_id_release_53:975622;reaxys:2055098;seed:cpd00304;wikipedia:Retinal
MNXM4269	2,5-diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)amino-4-oxopyrimidine	cpd03666_c0	C9H14N5O14P3	509.1538	-4	chebi:19367;chebi:28003;chebi:926;3dmet:B05166;chemspider:389753;foodb:FDB024103;hmdb:HMDB06823;kegg:C06148;nikkaji:J2.761.598H;nugowiki:5948;pubchem:440923;pubchem:8404;seed:cpd03666;upa:UPC06148
MNXM427	D-mannose 6-phosphate	cpd00235_c0	C6H11O9P	258.1199	-2	chebi:12328;chebi:17369;chebi:43894;chebi:43896;chebi:48066;chebi:48067;chebi:49724;chebi:49728;chebi:58735;chebi:60332;3dmet:B01204;beilstein:2056781;beilstein:4704942;bigg:man6p;biopath:alpha-D-Mannose_6-phosphate;brenda:BG22644;cas:3672-15-9;hmdb:HMDB01078;kegg:C00275;knapsack:C00007307;metacyc:CPD-15979;metacyc:MANNOSE-6P;nikkaji:J817.412A;pdb-ccd:M6D;pubchem:3572;pubmed:4932830;pubmed:4933108;pubmed:908752;reaxys:2056781;seed:cpd00235;upa:UPC00275;wikipedia:Mannose_6-phosphate
MNXM4285	2-dehydro-3-deoxy-L-fuconate	cpd02387_c0	C6H9O5	161.1327	-1	chebi:1062;chebi:11556;chebi:16950;chebi:19534;chebi:19535;chebi:37448;chebi:57961;kegg:C03827;metacyc:DEHYDFUC-CPD;nikkaji:J2.751.180E;pubchem:6570;pubchem:9548669;seed:cpd02387
MNXM429	6-phospho-D-glucono-1,5-lactone	cpd00911_c0	C6H9O9P	256.104	-2	chebi:12233;chebi:12958;chebi:16938;chebi:20989;chebi:4160;chebi:57955;3dmet:B01420;beilstein:7176900;bigg:37157;bigg:6pgl;biopath:D-Glucono-1,5-lactone_6-phosphate;brenda:BG22089;cas:2641-81-8;chemspider:388559;foodb:FDB022440;hmdb:HMDB01127;kegg:C01236;metabolights:MTBLC57955;metacyc:D-6-P-GLUCONO-DELTA-LACTONE;metlin:6022;nikkaji:J40.067J;nugowiki:1014;pubchem:439452;pubchem:4457;pubchem:46926335;reactome:31467;reactome:R-ALL-31467;reactome_database_id_release_53:31467;seed:cpd00911;upa:UPC01236
MNXM4298	2-naphthoate	cpd09804_c0	C11H7O2	171.1721	-1	chebi:19724;chebi:19725;chebi:30900;chebi:30902;chebi:34299;chebi:36106;chebi:36107;beilstein:3905271;beilstein:972039;cas:93-09-4;gmelin:185326;gmelin:329643;kegg:C14101;metacyc:CPD-15898;nikkaji:J10.599F;pdb-ccd:FIV;pubchem:4398214;pubchem:854337;pubmed:19005807;pubmed:19712381;reaxys:3905271;reaxys:972039;seed:cpd09804;umbbd:c0702
MNXM43	chloride	cpd00099_b;cpd00099_c0;cpd00099_e0	Cl	35.453	-1	chebi:13291;chebi:13364;chebi:13970;chebi:17883;chebi:17996;chebi:24635;chebi:29311;chebi:3616;chebi:3731;chebi:48804;chebi:53351;chebi:53503;chebi:53542;chebi:5590;chebi:67096;beilstein:3587171;bigg:50130;bigg:cl;brenda:BG28618;cas:16887-00-6;cas:7647-01-0;chemspider:306;chemspider:307;chemspider:4514529;foodb:FDB006557;foodb:FDB016076;gmelin:14910;gmelin:322;het:CL;hmdb:HMDB00492;hmdb:HMDB02073;hmdb:HMDB02162;hmdb:HMDB02306;kegg:C00115;kegg:C00698;kegg:C01327;kegg:D02057;metabolights:MTBLC17996;metacyc:CL-;metacyc:CPD-4521;metacyc:HCL;nikkaji:J202.845J;nikkaji:J3.745A;nugowiki:1889;nugowiki:411;pdb-ccd:CL;pdbechem:CL;pubchem:24526;pubchem:312;pubchem:313;pubchem:3415;pubchem:3966;pubchem:4538;pubchem:7849119;pubmed:15823700;pubmed:17492841;pubmed:22804993;reactome:188972;reactome:2730999;reactome:2731008;reactome:2731020;reactome:29572;reactome:352022;reactome:R-ALL-188972;reactome:R-ALL-2730999;reactome:R-ALL-2731008;reactome:R-ALL-2731020;reactome:R-ALL-29572;reactome:R-ALL-352022;reactome_database_id_release_53:188972;reactome_database_id_release_53:2730999;reactome_database_id_release_53:2731008;reactome_database_id_release_53:2731020;reactome_database_id_release_53:29572;reactome_database_id_release_53:352022;reaxys:1098214;seed:cpd00099;um-bbd-cpd:c0884;um-bbd:c0884;umbbd:c0884;upa:UPC00698;upa:UPC01327;wikipedia:HCl;wikipedia:Hydrochloric_acid
MNXM430	(5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA	cpd01519_c0	C41H62N7O17P3S	1049.954	-4	chebi:13853;chebi:13854;chebi:15514;chebi:22611;chebi:22613;chebi:2800;chebi:57368;3dmet:B04843;bigg:2218697;bigg:arachdcoa;cas:17046-56-9;chemspider:17220831;foodb:FDB023958;hmdb:HMDB03951;hmdb:HMDB06523;kegg:C02249;lipidmaps:LMFA07050007;lipidmaps:LMFA07050039;lipidmaps:LMFA07050288;metabolights:MTBLC57368;metacyc:ARACHIDONYL-COA;nikkaji:J1.245.388D;nugowiki:5648;pubchem:123060466;pubchem:16061152;pubchem:24701372;pubchem:25243941;pubchem:5312;pubmed:1323964;pubmed:16181777;pubmed:16344985;pubmed:2105213;pubmed:2505330;pubmed:2528345;pubmed:3989882;pubmed:4030780;pubmed:6303134;pubmed:6466693;pubmed:8605368;reactome:2046053;reactome:548819;reactome:R-ALL-2046053;reactome:R-ALL-548819;reactome_database_id_release_53:2046053;reactome_database_id_release_53:548819;reaxys:9316147;seed:cpd01519
MNXM431	choloyl-CoA	cpd01237_c0	C45H70N7O20P3S	1154.0585	-4	chebi:13988;chebi:15519;chebi:3671;chebi:37644;chebi:57373;3dmet:B04814;bigg:38424;bigg:cholcoa;biopath:Choloyl-CoA;cas:1406-65-1;chemspider:388658;foodb:FDB022586;hmdb:HMDB01374;hmdb:HMDB02296;kegg:C01794;metacyc:CPD-202;metlin:6597;nikkaji:J614.038F;nugowiki:1236;pubchem:439573;pubchem:4921;pubchem:90657878;pubmed:10706581;pubmed:10884298;pubmed:3741411;pubmed:6639941;pubmed:869918;reactome:192356;reactome:R-ALL-192356;reactome_database_id_release_53:192356;seed:cpd01237
MNXM432	dAMP	cpd00294_c0	C10H12N5O6P	329.2059	-2	chebi:10490;chebi:14068;chebi:17713;chebi:19236;chebi:40419;chebi:40499;chebi:40505;chebi:40544;chebi:40607;chebi:40614;chebi:41815;chebi:41864;chebi:41870;chebi:58245;3dmet:B01226;beilstein:3573917;bigg:34735;bigg:damp;biopath:2-prime-Deoxyadenosine-5-prime-phosphate;brenda:BG1037;cas:5704-05-2;cas:653-63-4;casid:653-63-4;chemspider:12079;chemspider:18735032;foodb:FDB022311;het:D5M;hmdb:HMDB00905;kegg:C00360;metabolights:MTBLC58245;metacyc:DAMP;metlin:3461;nikkaji:J205.943F;nugowiki:817;pdb-ccd:D5M;pdbechem:A3A;pubchem:12599;pubchem:22848660;pubchem:3651;pubmed:8645724;reactome:109386;reactome:500088;reactome:500125;reactome:500199;reactome:R-ALL-109386;reactome:R-ALL-500088;reactome_database_id_release_53:109386;reactome_database_id_release_53:500088;reaxys:3573917;reaxys:56028;seed:cpd00294;wikipedia:Deoxyadenosine_monophosphate
MNXM4339	3-keto-beta-D-galactose	cpd03193_c0	C6H10O6	178.14	0	chebi:1566;chebi:20095;chebi:27453;chemspider:389534;foodb:FDB022595;hmdb:HMDB01385;kegg:C05394;metabolights:MTBLC27453;metacyc:CPD-1242;metlin:6206;nikkaji:J2.369.908G;nugowiki:1247;pubchem:440653;pubchem:7764;seed:cpd03193
MNXM434	sulfoacetaldehyde	cpd00460_c0	C2H3O4S	123.1078	-1	chebi:11657;chebi:15140;chebi:17717;chebi:26824;chebi:58246;chebi:9345;3dmet:B00143;bigg:2saa;cas:32797-12-9;chemspider:4268934;kegg:C00593;knapsack:C00000763;metacyc:SULFOACETALDEHYDE;nikkaji:J914.381E;pubchem:3872;pubchem:5093039;seed:cpd00460;umbbd:c1361;upa:UPC00593
MNXM435	D-glyceraldehyde	cpd00448_c0	C3H6O3	90.0779	0	chebi:12982;chebi:17378;chebi:21025;chebi:39973;chebi:4186;3dmet:B00137;beilstein:1720474;beilstein:5726453;bigg:35402;bigg:glyald;biopath:D-Glyceraldehyde;brenda:BG17856;cas:367-47-5;cas:453-17-8;casid:453-17-8;chemspider:19353178;ecmdb:ECMDB01051;kegg:C00577;metabolights:MTBLC17378;metacyc:GLYCERALD;nikkaji:J5.790H;pdb-ccd:3GR;pdbechem:3GR;pubchem:3856;pubchem:79014;reactome:30393;reactome:R-ALL-30393;reactome_database_id_release_53:30393;reaxys:1720474;seed:cpd00448;ymdb:YMDB00575
MNXM436	dGDP	cpd00295_c0	C10H12N5O10P2	424.1773	-3	chebi:10495;chebi:19245;chebi:28862;chebi:41949;chebi:58595;3dmet:B01227;beilstein:11523263;bigg:34741;bigg:dgdp;biopath:2-prime-Deoxyguanosine-5-prime-diphosphate;brenda:BG52410;cas:102783-74-4;cas:3493-09-2;chemspider:388359;drugbank:DB03491;ecmdb:ECMDB00960;foodb:FDB022338;het:DGI;hmdb:HMDB00960;kegg:C00361;knapsack:C00019355;metabolights:MTBLC58595;metacyc:DGDP;metlin:5906;nikkaji:J366.498H;nugowiki:864;pdb-ccd:DGI;pdbechem:DGI;pubchem:25245673;pubchem:3652;pubchem:439220;pubmed:16240436;pubmed:22761426;reactome:500077;reactome:R-ALL-500077;reactome_database_id_release_53:500077;reaxys:68703;seed:cpd00295;wikipedia:Deoxyguanosine_diphosphate;ymdb:YMDB00898
MNXM438	trans-cinnamate	cpd00333_c0	C9H7O2	147.1507	-1	chebi:10720;chebi:10955;chebi:12871;chebi:12879;chebi:15669;chebi:23248;chebi:23250;chebi:27072;chebi:27073;chebi:27386;chebi:35697;chebi:35699;chebi:35700;chebi:3710;chebi:45845;3dmet:B00108;3dmet:B03846;beilstein:1905952;beilstein:2040579;beilstein:3904519;beilstein:3904521;beilstein:507757;bigg:34938;bigg:cinnm;brenda:BG28280;brenda:BG28283;cas:102-94-3;cas:140-10-3;cas:4151-45-5;cas:621-82-9;chemidplus:0000140103;chemspider:10286933;chemspider:392447;chemspider:4762929;foodb:FDB008784;foodb:FDB012052;gmelin:279588;gmelin:328657;gmelin:328658;gmelin:328659;gmelin:3731;het:TCA;hmdb:HMDB00567;hmdb:HMDB00930;kegg:C00423;kegg:C06357;kegg:C10438;knapsack:C00000170;knapsack:C00029961;metabolights:MTBLC15669;metacyc:ALKYL-CINNAMATE;metacyc:CPD-674;metlin:310;metlin:5880;nikkaji:J2.024I;nikkaji:J2.087G;nugowiki:486;nugowiki:837;pdb-ccd:TCA;pdbechem:TCA;pubchem:12623;pubchem:3713;pubchem:444539;pubchem:5372954;pubchem:5957728;pubmed:17439666;pubmed:19238838;pubmed:21973101;pubmed:24636064;pubmed:24868863;pubmed:7628877;reaxys:1905952;reaxys:2040579;reaxys:507757;seed:cpd00333;seed:cpd07326;umbbd:c1391;upa:UPC00423;wikipedia:Cinnamic_acid
MNXM4381	5-(2'-formylethyl)-4,6-dihydroxypicolinate	cpd03365_c0	C9H8NO5	210.1635	-1	chebi:2010;chebi:86003;3dmet:B05088;biopath:5-(2-prime-Formylethyl)-4,6-dihydroxypicolinate;kegg:C05654;nikkaji:J2.377.150K;pubchem:7965;seed:cpd03365
MNXM4389	5-aminoimidazole-4-carboxylic acid	cpd03281_c0	C4H5N3O2	127.1014	0	chebi:2029;chebi:20545;chebi:28280;3dmet:B00783;beilstein:775713;biopath:5-Amino-4-imidazole_carboxylate;cas:4919-04-4;chemspider:114;kegg:C05516;metacyc:4-AMINO-5-IMIDAZOLE_CARBOXYLATE;nikkaji:J2.361.602E;pubchem:117;pubchem:7862;seed:cpd03281
MNXM44	an acyl-CoA	cpd11611_c0	C22H31N7O17P3SR		-4	chebi:13727;chebi:13802;chebi:17984;chebi:22223;chebi:2455;chebi:58342;bigg:acoa;cas:9029-97-4;kegg:C00040;lipidmaps:LMFA07050000;metacyc:ACYL-COA;metacyc:Long-Chain-Acyl-CoAs;pubchem:3342;pubmed:11264983;pubmed:11524729;pubmed:16495773;pubmed:21514367;pubmed:21541677;seed:cpd11611;upa:UPC00040
MNXM440	2-dehydro-3-deoxy-D-gluconate	cpd00176_b;cpd00176_c0;cpd00176_e0	C6H9O6	177.1321	-1	chebi:1059;chebi:11550;chebi:17032;chebi:19530;chebi:57990;3dmet:B04648;bigg:2ddglcn;bigg:34249;biopath:2-Dehydro-3-deoxygluconate;brenda:BG21850;cas:17510-99-5;hmdb:HMDB01353;kegg:C00204;lipidmaps:LMFA01050475;metacyc:2-DEHYDRO-3-DEOXY-D-GLUCONATE;pdb-ccd:KDG;pdbechem:KDG;pubchem:3504;pubchem:44229111;pubmed:16794308;reaxys:1724592;reaxys:6697389;seed:cpd00176;upa:UPC00204
MNXM4401	4-ureido-5-imidazole carboxylate	cpd03280_c0	C5H5N4O3	169.1182	-1	chebi:20631;chebi:2126;chebi:27580;3dmet:B00782;beilstein:10653;biopath:5-Ureido-4-imidazole_carboxylate;cas:4919-06-6;chemspider:19951121;kegg:C05515;metacyc:5-UREIDO-4-IMIDAZOLE_CARBOXYLATE;nikkaji:J805.606D;pubchem:23615211;pubchem:7861;seed:cpd03280
MNXM44096	beta-Gal-(1->3)-beta-GalNAc-(1->4)-[alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->3)]-beta-Gal-(1->4)-beta-Glc-(11')-Cer	cpd03661_c0	C67H113N4O39R		0	chebi:21150;chebi:28175;chebi:5209;cas:19553-76-5;kegg:C06141;kegg:G00115;lipidbank:GSG1103;lipidmaps:LMSP0601AQ00;pubchem:14714713;pubchem:8397;pubmed:10949532;pubmed:1371229;pubmed:16341241;pubmed:19221437;pubmed:19726417;pubmed:24841627;pubmed:25867522;pubmed:27938;pubmed:6204642;pubmed:7693874;pubmed:8857725;reaxys:10056853;seed:cpd03661
MNXM441	urate	cpd00300_c0	C5H4N4O3	168.1103	0	chebi:17775;chebi:27226;chebi:46455;chebi:46811;chebi:46814;chebi:46817;chebi:46819;chebi:46820;chebi:46821;chebi:46822;chebi:46823;chebi:46824;chebi:46825;chebi:46826;chebi:49051;chebi:62585;chebi:62589;chebi:9885;3dmet:B00094;beilstein:1111913;beilstein:156158;beilstein:5048655;beilstein:7814420;beilstein:8620579;beilstein:8628306;beilstein:882682;beilstein:882687;bigg:34768;bigg:urate;biopath:Urate;brenda:BG20848;cas:69-93-2;chemspider:1142;drugbank:DB01696;foodb:FDB015350;gmelin:1484534;gmelin:2040247;gmelin:241332;het:URC;hmdb:HMDB00289;kegg:C00366;knapsack:C00007301;metabolights:MTBLC17775;metabolights:MTBLC46814;metacyc:CPD-15041;metacyc:CPD-15332;metacyc:URATE;metlin:88;nikkaji:J2.372H;nugowiki:210;pdb-ccd:8HX;pdbechem:URC;pubchem:1175;pubchem:3657;pubchem:44229235;pubchem:5248845;pubmed:22770225;reactome:30034;reactome:429056;reactome:R-ALL-30034;reactome:R-ALL-429056;reactome_database_id_release_53:30034;reactome_database_id_release_53:429056;reaxys:156158;seed:cpd00300;upa:UPC00366;wikipedia:Uric_acid
MNXM44103	N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->8)-alpha-N-acetylneuraminosyl-(2->3)]-beta-Gal-(1->4)-beta-Glc-(11')-N-acylsphing-4-enine	cpd03655_c0	C61H101N4O34R		-2	chebi:21178;chebi:28648;chebi:5210;chebi:5247;chebi:78542;kegg:C06134;kegg:G00114;lipidbank:GSG1102;lipidmaps:LMSP0601AN00;pubchem:14714710;pubchem:8391;pubmed:1371229;pubmed:1601877;pubmed:16341241;pubmed:25867522;pubmed:6204642;pubmed:9317004;seed:cpd03655;wikipedia:GD2
MNXM4428	acetamide	cpd03734_c0	C2H5NO	59.0672	0	chebi:22159;chebi:2385;chebi:27856;chebi:40563;chebi:49028;3dmet:B00928;beilstein:1071207;beilstein:2231425;bigg:ad;cas:60-35-5;chemspider:173;drugbank:DB02736;foodb:FDB008298;gmelin:1500;het:ACM;hmdb:HMDB31645;kegg:C06244;metabolights:MTBLC27856;metacyc:ACETAMIDE;nikkaji:J2.339F;nugowiki:30303;pdb-ccd:ACM;pdbechem:ACM;pubchem:178;pubchem:8483;pubmed:17311153;pubmed:18767022;reaxys:2231425;seed:cpd03734;um-bbd:c0658;umbbd:c0658
MNXM443	caffeoyl-CoA	cpd00270_c0	C30H38N7O19P3S	925.6445	-4	chebi:13930;chebi:15518;chebi:22983;chebi:3296;chebi:57372;chebi:87136;chebi:87449;3dmet:B04667;bigg:caffcoa;cas:1021913-49-4;cas:53034-79-0;kegg:C00323;knapsack:C00007281;lipidmaps:LMFA07050293;metacyc:CAFFEOYL-COA;nikkaji:J869.389G;pubchem:3617;pubchem:45266599;pubmed:2919878;reaxys:4779491;reaxys:7683288;seed:cpd00270
MNXM44319	biocytin	cpd03293_c0	C16H28N4O4S	372.4829	0	chebi:21872;chebi:21882;chebi:27870;chebi:7415;3dmet:B05069;bigg:46012;bigg:biocyt;cas:576-19-2;chemspider:75634;foodb:FDB023111;hmdb:HMDB03134;kegg:C05552;metacyc:CPD-17700;nikkaji:J9.428E;nugowiki:2717;patent:US2710298;pdb-ccd:BYT;pubchem:7886;pubchem:83814;pubmed:1384763;pubmed:9211279;reactome:3065953;reactome:3065957;reactome:3076887;reactome:R-ALL-3065953;reactome:R-ALL-3065957;reactome:R-ALL-3076887;reactome_database_id_release_53:3065953;reactome_database_id_release_53:3065957;reactome_database_id_release_53:3076887;reaxys:97197;resid:AA0117;seed:cpd03293
MNXM446	(3S)-hydroxybutanoyl-CoA	cpd00842_c0	C25H38N7O18P3S	849.5916	-4	chebi:11048;chebi:15453;chebi:18749;chebi:394;chebi:39978;chebi:57316;3dmet:B04776;bigg:36912;bigg:3hbcoa;biopath:(S)-3-Hydroxybutanoyl-CoA;brenda:BG13594;kegg:C01144;lipidmaps:LMFA07050153;metacyc:S-3-HYDROXYBUTANOYL-COA;nikkaji:J2.731.656E;pdb-ccd:3HC;pdbechem:3HC;pubchem:4375;pubchem:45266553;reactome:77251;reactome:R-ALL-77251;reactome_database_id_release_53:77251;seed:cpd00842;um-bbd:c0030
MNXM4462	alpha-N-acetylneuraminyl-(2->8)-alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl group	cpd02972_c0	C28H45N2O21	745.6577	0	chebi:10314;chebi:12291;chebi:17483;chebi:22436;kegg:C04887;metacyc:ALPHA-N-ACETYLNEURAMINYL-28-ETCETERA;pubchem:7439;seed:cpd02972
MNXM447	2-acyl-sn-glycero-3-phosphocholine	cpd02603_c0	C9H19NO7PR		0	chebi:11499;chebi:11502;chebi:11844;chebi:1570;chebi:16728;chebi:17014;chebi:17487;chebi:19437;chebi:19443;chebi:20100;chebi:57875;chebi:78192;chebi:984;chebi:989;biopath:2-Acyl-sn-glycerol_3-phosphocholine;kegg:C04233;lipidmaps:LMGP0105AA00;metacyc:2-Acylglycero-Phosphocholines;pubchem:6902;pubmed:15913955;reactome:975614;reactome:R-ALL-975614;reactome_database_id_release_53:975614;seed:cpd02603
MNXM4473	aspulvinone E	cpd01371_c0	C17H11O5	295.2662	-1	chebi:13863;chebi:17704;chebi:22666;chebi:2891;chebi:58240;3dmet:B00382;cas:49637-60-7;kegg:C02006;metacyc:ASPULVINONE-E;nikkaji:J10.369A;pubchem:25245112;pubchem:5102;seed:cpd01371
MNXM4474	aspulvinone H	cpd01373_c0	C27H27O5	431.5003	-1	chebi:13864;chebi:17099;chebi:22668;chebi:2893;chebi:58013;3dmet:B00383;cas:57744-69-1;hmdb:HMDB34472;kegg:C02008;lipidbank:IIP0044;metacyc:ASPULVINONE-H;nikkaji:J11.147C;pubchem:25245780;pubchem:5104;seed:cpd01373
MNXM448	alpha,alpha-trehalose 6-phosphate	cpd00523_c0	C12H21O14P	420.2605	-2	chebi:10201;chebi:12285;chebi:15252;chebi:18283;chebi:22364;chebi:58429;3dmet:B01312;beilstein:3744918;beilstein:59815;bigg:35708;bigg:tre6p;brenda:BG4113;cas:4484-88-2;casid:4484-88-2;chemspider:109086;drugbank:DB02430;foodb:FDB022437;hmdb:HMDB01124;kegg:C00689;kegg:G09795;knapsack:C00007451;metacyc:TREHALOSE-6P;metlin:6019;nikkaji:J741.923F;nugowiki:1011;pdb-ccd:T6P;pubchem:122336;pubchem:25246105;pubchem:3958;reactome:868701;reactome:R-ALL-868701;reactome_database_id_release_53:868701;seed:cpd00523
MNXM4489	biotin amide	cpd01301_c0	C10H17N3O2S	243.3259	0	chebi:13906;chebi:16615;chebi:22883;chebi:3109;beilstein:86836;cas:6929-42-6;chemspider:388677;foodb:FDB022636;hmdb:HMDB01458;kegg:C01893;metacyc:CPD-574;metlin:6255;nikkaji:J2.734.777K;nugowiki:1320;pubchem:439597;pubchem:5006;pubmed:25185752;pubmed:25380190;reaxys:86836;seed:cpd01301
MNXM449	CDP-ethanolamine	cpd00444_c0	C11H19N4O11P2	445.2363	-1	chebi:13257;chebi:13270;chebi:16732;chebi:20869;chebi:3270;chebi:57876;3dmet:B01288;beilstein:67058;bigg:35382;bigg:cdpea;biopath:CDP-Ethanolamine;cas:3036-18-8;chemspider:110296;foodb:FDB022691;hmdb:HMDB01564;kegg:C00570;metabolights:MTBLC57876;metacyc:CDP-ETHANOLAMINE;metlin:3538;nikkaji:J14.936E;nugowiki:1414;pubchem:123727;pubchem:25202847;pubchem:3849;reactome:1500603;reactome:R-ALL-1500603;reactome_database_id_release_53:1500603;seed:cpd00444;upa:UPC00570
