R896353BD	1 MNXM14@MNXC3 + 1 MNXM93@MNXC3 <==> 1 MNXM565@MNXC3	rxn00800_c0	MNXR514	4.3.2.2	biopath:Biosynthesis_of_ATP;biopath:Reactions_and_degradation_of_Purine_ribonucleotides;kegg:Alanine, aspartate and glutamate metabolism;kegg:Metabolic pathways;kegg:Purine metabolism;metacyc:adenosine ribonucleotides de novo biosynthesis;upa:AMP biosynthesis via de novo pathway	rhea:16853;rhea:16854;rhea:16855;rhea:16856;bigg:ADSL1r;biopath:RXN00398;kegg:R01083;metacyc:AMPSYN-RXN;seed:rxn00800;upa:UCR01083;upa:UER00336
R89E7AA99	1 MNXM13@MNXC3 + 1 MNXM3480@MNXC3 <-- 1 MNXM1@MNXC3 + 1 MNXM20@MNXC3 + 1 MNXM256@MNXC3	rxn00441_c0	MNXR70375	1.2.4.2;2.5.1.64	biopath:Citrate_cycle_(TCA_cycle);kegg:Citrate cycle (TCA cycle);kegg:Microbial metabolism in diverse environments	biopath:RXN01068;kegg:R00621;seed:rxn00441
R89EC7C05	1 MNXM10@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM20@MNXC3 + 1 MNXM84@MNXC3 <==> 1 MNXM2@MNXC3 + 1 MNXM89557@MNXC3 + 1 MNXM8@MNXC3	rxn00182_c0	MNXR82979	1.4.1.2;1.4.1.3;1.4.1.4		bigg:GDH;bigg:GLUDxi;bigg:GLUDxm;seed:rxn00182
R89FF310A	1 MNXM2@MNXC3 + 1 MNXM417@MNXC3 --> 1 MNXM89629@MNXC3 + 1 MNXM9@MNXC3	rxn00549_c0	MNXR82809	3.1.3.11	kegg:Carbon fixation in photosynthetic organisms;kegg:Carbon metabolism;kegg:Metabolic pathways;kegg:Methane metabolism;kegg:Microbial metabolism in diverse environments	bigg:FBP;kegg:R00762;seed:rxn00549
R8A06DB82	1 MNXM1@MNXC3 + 1 MNXM281@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM3@MNXC3 + 1 MNXM89557@MNXC3 + 1 MNXM965@MNXC3	rxn01603_c0	MNXR32670	6.3.2.12;6.3.2.17	biopath:Biosynthesis_of_Folate;biopath:Biosynthesis_of_Pterins;biopath:Biosynthesis_of_Tetrahydrofolate;biopath:Reactions_of_Folate;kegg:Folate biosynthesis;kegg:Metabolic pathways;metacyc:tetrahydrofolate biosynthesis;upa:tetrahydrofolate biosynthesis	rhea:23584;rhea:23585;rhea:23586;rhea:23587;bigg:DHFS;bigg:DHFS_1;biopath:RXN00210;kegg:R02237;metacyc:DIHYDROFOLATESYNTH-RXN;seed:rxn01603;upa:UCR02237;upa:UER00157
R8A1A5B14	1 MNXM10@MNXC3 + 1 MNXM134@MNXC3 + 2 MNXM1@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM4010@MNXC3 + 1 MNXM8@MNXC3	rxn00863_c0	MNXR59227	1.1.1.23	kegg:Biosynthesis of secondary metabolites;kegg:Histidine metabolism;kegg:Metabolic pathways;metacyc:L-histidine biosynthesis;metacyc:RXN-8001	rhea:33803;rhea:33804;rhea:33805;rhea:33806;kegg:R01163;metacyc:HISTALDEHYD-RXN;seed:rxn00863;seed:rxn05934
R8A4BE0D1	1 MNXM121@MNXC3 + 1 MNXM2@MNXC3 + 1 MNXM37@MNXC3 + 1 MNXM3@MNXC3 --> 2 MNXM1@MNXC3 + 1 MNXM63@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM89557@MNXC3 + 1 MNXM9@MNXC3	rxn00412_c0	MNXR32700	6.3.4.2	biopath:Biosynthesis_of_Cytidine-5'-triphophate;biopath:Biosynthesis_of_Ribonucleic_acid_from_Uridine-5'-triphosphat;biopath:Conversion_and_degradation_of_Pyrimidine_nucleotides_and_bases;biopath:Metabolism_of_Pyrimidines_(missing);kegg:Metabolic pathways;kegg:Pyrimidine metabolism;metacyc:UTP and CTP de novo biosynthesis;metacyc:UTP and CTP dephosphorylation I;metacyc:UTP and CTP dephosphorylation II	rhea:26426;rhea:26427;rhea:26428;rhea:26429;bigg:CTPS2;biopath:RXN00356;kegg:R00573;metacyc:CTPSYN-RXN;seed:rxn00412
R8A69C2F0	1 MNXM12@MNXC3 + 1 MNXM738@MNXC3 <==> 1 MNXM21@MNXC3 + 1 MNXM224@MNXC3	rxn02804_c0	MNXR348	2.3.1.155;2.3.1.16;2.3.1.9	biopath:Biosynthesis_of_Fatty_acids_(over_CoA);biopath:beta-Oxidation_of_fatty_acids;kegg:Fatty acid degradation;kegg:Fatty acid elongation;kegg:Fatty acid metabolism;kegg:Metabolic pathways;metacyc:(8E,10E)-dodeca-8,10-dienol biosynthesis;metacyc:Spodoptera littoralis pheromone biosynthesis	rhea:18161;rhea:18162;rhea:18163;rhea:18164;bigg:ACACT7m;bigg:ACACT7p;bigg:ACACT7r;bigg:KAT7;biopath:RXN00111;kegg:R03991;metacyc:2.3.1.155-RXN;metacyc:RXN-16560;reactome:R-BTA-77304;reactome:R-CEL-77304;reactome:R-CFA-77304;reactome:R-DME-77304;reactome:R-DRE-77304;reactome:R-GGA-77304;reactome:R-HSA-77304;reactome:R-MMU-77304;reactome:R-RNO-77304;reactome:R-SSC-77304;reactome:R-TGU-77304;reactome:R-XTR-77304;seed:rxn02804
R8A75D3B4	1 MNXM10@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM277@MNXC3 <==> 1 MNXM832@MNXC3 + 1 MNXM8@MNXC3	rxn05871_c0	MNXR5765	1.1.1.1;1.1.1.71;1.2.1	biopath:Metabolism_of_Alkanes;kegg:Fatty acid degradation;metacyc:wax esters biosynthesis II	rhea:10736;rhea:10737;rhea:10738;rhea:10739;biopath:RXN00662;kegg:R00623;metacyc:ALCOHOL-DEHYDROG-GENERIC-RXN;metacyc:RXN-13293;seed:rxn05871
R8A77A820	2 MNXM1@MNXC3 + 1 MNXM31@MNXC3 + 1 MNXM92580@MNXC3 <-- 1 MNXM4511@MNXC3 + 1 MNXM53@MNXC3	rxn09207_c0	MNXR69814	2.7.8.8		seed:rxn09207
R8AD5C583	1 MNXM126@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM261@MNXC3 + 1 MNXM2@MNXC3	rxn01103_c0	MNXR460	3.6.1.7		bigg:ACPh;bigg:ACYP;kegg:R01515;seed:rxn01103
R8AF28A29	1 MNXM234@MNXC3 + 1 MNXM2@MNXC3 --> 1 MNXM492@MNXC3 + 1 MNXM9@MNXC3	rxn01521_c0	MNXR3871	3.1.3.5;3.1.3.89	kegg:Pyrimidine metabolism	rhea:29355;rhea:29356;rhea:29357;rhea:29358;bigg:NTD1;bigg:NTD1m;bigg:NTD1pp;kegg:R02102;metacyc:RXN-14143;seed:rxn01521
R8B22405A	1 MNXM148@MNXC3 + 2 MNXM2@MNXC3 <-- 1 MNXM22@MNXC3 + 1 MNXM96993@MNXC3	rxn09296_c0	MNXR84323	1.11.1.16		bigg:THIORDXi;bigg:THIORDXm;bigg:THIORDXni;bigg:THIORDXp;metacyc:RXN0-267;seed:rxn09296
R8B3CC389	1 MNXM1423@MNXC3 <==> 1 MNXM149014@MNXC3	rxn01457_c0	NA			
R8B72B85E	1 MNXM138@MNXC3 + 1 MNXM42@MNXC3 --> 1 MNXM1@MNXC3 + 1 MNXM465@MNXC3 + 1 MNXM9@MNXC3	rxn01018_c0	MNXR856	2.1.3.2	biopath:Biosynthesis_of_Pyrimidine_ribonucleotides;biopath:Biosynthesis_of_Uridine-5'-phosphate;biopath:Metabolism_of_L-Glutamate,_L-Aspartate_and_related_compounds;kegg:Alanine, aspartate and glutamate metabolism;kegg:Metabolic pathways;kegg:Pyrimidine metabolism;metacyc:UMP biosynthesis;upa:UMP biosynthesis via de novo pathway	rhea:20013;rhea:20014;rhea:20015;rhea:20016;bigg:ASPCT;bigg:ASPCT_1;bigg:ASPCTm;bigg:ASPCTn;biopath:RXN00366;kegg:R01397;metacyc:ASPCARBTRANS-RXN;seed:rxn01018;upa:UCR01397;upa:UER00116
R8B87C7FC	1 MNXM11360@MNXC3 + 1 MNXM31@MNXC3 <==> 1 MNXM66@MNXC3 + 1 MNXM8378@MNXC3	rxn10263_c0	MNXR28720	2.7.8.5		seed:rxn10263
R8B8E15E4	1 MNXM147678@MNXC3 + 1 MNXM2@MNXC3 <==> 1 MNXM1@MNXC3 + 1 MNXM314@MNXC3 + 1 MNXM598@MNXC3	rxn08811_c0	MNXR94198	3.1.1.5		seed:rxn08811
R8B9B0F03	1 MNXM1453@MNXC3 <==> 1 MNXM405@MNXC3	rxn01629_c0	MNXR2422	5.4.3.8	biopath:Biosynthesis_of_5-Aminolevulinate_from_L-Glutamate;biopath:Biosynthesis_of_Hemoglobin_and_Cyctochromes;kegg:Biosynthesis of secondary metabolites;kegg:Metabolic pathways;kegg:Porphyrin and chlorophyll metabolism;metacyc:tetrapyrrole biosynthesis I (from glutamate);upa:protoporphyrin-IX biosynthesis	rhea:14265;rhea:14266;rhea:14267;rhea:14268;bigg:G1SAT;bigg:G1SAT_1;biopath:RXN00998;kegg:R02272;metacyc:GSAAMINOTRANS-RXN;seed:rxn01629;upa:UCR02272;upa:UER00317
R8BA71394	1 MNXM105630@MNXC3 + 1 MNXM148@MNXC3 + 1 MNXM14@MNXC3 + 2 MNXM1@MNXC3 <-- 1 MNXM287@MNXC3 + 1 MNXM96993@MNXC3	rxn05256_c0	MNXR81713	1.8.4.10	metacyc:sulfate reduction III (assimilatory)	bigg:APSR;kegg:R07176;metacyc:RXN-12019;seed:rxn05256
R8BA9B225	1 MNXM105630@MNXC3 + 1 MNXM148@MNXC3 + 2 MNXM1@MNXC3 + 1 MNXM26@MNXC3 + 1 MNXM55@MNXC3 <-- 1 MNXM323@MNXC3 + 1 MNXM418@MNXC3 + 1 MNXM96993@MNXC3	rxn05733_c0	MNXR82091	2.5.1.47;2.5.1.49	kegg:Metabolic pathways	bigg:CYSS_trdrd;kegg:R04859;seed:rxn05733
R8C4CD2CA	1 MNXM1@MNXC3 + 1 MNXM457@MNXC3 + 1 MNXM6@MNXC3 <==> 1 MNXM5@MNXC3 + 1 MNXM90@MNXC3	rxn12191_c0	MNXR18214	1.1.1;1.1.1.1	kegg:Glycine, serine and threonine metabolism;kegg:Metabolic pathways	kegg:R08558;metacyc:RXN-12582;seed:rxn12191
R8C7546B1	1 MNXM146499@MNXC3 + 1 MNXM2@MNXC3 <==> 1 MNXM56352@MNXC3 + 1 MNXM598@MNXC3	rxn08849_c0	MNXR94225	3.1.1.5		seed:rxn08849
R8CBB9B30	1 MNXM2@MNXC3 + 1 MNXM580@MNXC3 <==> 1 MNXM674@MNXC3	rxn03245_c0	MNXR1868	4.2.1.17;4.2.1.74	biopath:Biosynthesis_of_Fatty_acids_(over_CoA);biopath:beta-Oxidation_of_fatty_acids;kegg:Fatty acid degradation;kegg:Fatty acid elongation;kegg:Fatty acid metabolism;kegg:Metabolic pathways;metacyc:fatty acid salvage	rhea:31191;rhea:31192;rhea:31193;rhea:31194;bigg:ECOAH4;bigg:ECOAH4_1;bigg:ECOAH4m;bigg:ECOAH4p;biopath:RXN01141;kegg:R04744;metacyc:RXN-13616;reactome:R-BTA-77344;reactome:R-CEL-77344;reactome:R-CFA-77344;reactome:R-DDI-77344;reactome:R-DME-77344;reactome:R-DRE-77344;reactome:R-GGA-77344;reactome:R-HSA-77344;reactome:R-MMU-77344;reactome:R-RNO-77344;reactome:R-SSC-77344;reactome:R-TGU-77344;reactome:R-XTR-77344;seed:rxn03245
R8CD10DB0	1 MNXM12@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM9860@MNXC3 <==> 1 MNXM569@MNXC3 + 1 MNXM925@MNXC3	rxn05358_c0	MNXR53357	2.3.1.0		seed:rxn05358
R8CD42A12	1 MNXM198@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM448@MNXC3	rxn02004_c0	MNXR5121	3.1.3.12	kegg:Metabolic pathways;kegg:Starch and sucrose metabolism;metacyc:trehalose biosynthesis I;metacyc:trehalose biosynthesis II;metacyc:trehalose biosynthesis III	rhea:23420;rhea:23421;rhea:23422;rhea:23423;bigg:TRE6PP;kegg:R02778;kegg:R06228;metacyc:TREHALOSEPHOSPHA-RXN;seed:rxn02004
R8D0EBF74	1 MNXM10@MNXC3 + 1 MNXM1130@MNXC3 + 1 MNXM1@MNXC3 <==> 1 MNXM2161@MNXC3 + 1 MNXM8@MNXC3	rxn04600_c0	MNXR1546	1.3.1.87	kegg:Degradation of aromatic compounds;kegg:Microbial metabolism in diverse environments;kegg:Phenylalanine metabolism;metacyc:cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate	rhea:25066;rhea:25067;rhea:25068;rhea:25069;bigg:DHCIND;kegg:R06785;metacyc:RXN-12071;seed:rxn04600
R8D1D2817	1 MNXM1344@MNXC3 + 1 MNXM17@MNXC3 + 1 MNXM1@MNXC3 <==> 1 MNXM1955@MNXC3 + 1 MNXM47@MNXC3	rxn03933_c0	MNXR55984	2.4.1.227	kegg:Metabolic pathways;kegg:Peptidoglycan biosynthesis;metacyc:peptidoglycan biosynthesis II (staphylococci);metacyc:peptidoglycan biosynthesis IV (Enterococcus faecium)	rhea:23192;rhea:23193;rhea:23194;rhea:23195;bigg:UAGPT2;kegg:R05662;kegg:R06173;metacyc:RXN-8976;seed:rxn03933
R8D822F91	2 MNXM5129@MNXC3 <==> 1 MNXM6297@MNXC3 + 1 MNXM89612@MNXC3	rxn10337_c0	MNXR80556			seed:rxn10337
R8DA72605	1 MNXM10@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM707@MNXC3 <==> 1 MNXM767@MNXC3 + 1 MNXM8@MNXC3	rxn06777_c0	MNXR2905	1.1.1.211;1.1.1.35	kegg:Fatty acid degradation;kegg:Fatty acid elongation;kegg:Fatty acid metabolism;kegg:Metabolic pathways;metacyc:(8E,10E)-dodeca-8,10-dienol biosynthesis	rhea:31167;rhea:31168;rhea:31169;rhea:31170;bigg:HACD6;bigg:HACD6_1;bigg:HACD6i;bigg:HACD6m;bigg:HACD6p;kegg:R04739;metacyc:RXN-12507;seed:rxn06777
R8DA9FF83	1 MNXM12@MNXC3 + 1 MNXM9603@MNXC3 <-- 1 MNXM5742@MNXC3 + 1 MNXM66@MNXC3	rxn10206_c0	MNXR28663	2.3.1.15		seed:rxn10206
R8DAE3A25	1 MNXM1067@MNXC3 + 1 MNXM11@MNXC3 <-- 1 MNXM2210@MNXC3 + 1 MNXM83@MNXC3	rxn03892_c0	MNXR74519	2.5.1.-		rhea:22632;rhea:22633;rhea:22634;rhea:22635;bigg:PPTTm;kegg:R05613;seed:rxn03892
R8E23ED92	1 MNXM10116@MNXC3 + 1 MNXM13@MNXC3 + 1 MNXM925@MNXC3 <-- 1 MNXM184@MNXC3 + 1 MNXM25932@MNXC3	rxn05460_c0	NA			
R8E2C6ACB	2 MNXM5125@MNXC3 <==> 1 MNXM6176@MNXC3 + 1 MNXM89612@MNXC3	rxn10341_c0	MNXR80560			seed:rxn10341
R8E662D5E	1 MNXM142@MNXC3 + 1 MNXM32@MNXC3 <==> 1 MNXM2@MNXC3 + 1 MNXM8264@MNXC3	rxn12644_c0	MNXR80879			seed:rxn12644
R8E9DCD5E	1 MNXM1@MNXC3 + 1 MNXM65309@MNXC3 + 1 MNXM66@MNXC3 <==> 1 MNXM2@MNXC3 + 1 MNXM91049@MNXC3	rxn08802_c0	MNXR69337	3.1.1.5		seed:rxn08802
R8ED4B3F	1 MNXM147674@MNXC3 + 1 MNXM2@MNXC3 <==> 1 MNXM56352@MNXC3 + 1 MNXM598@MNXC3	rxn08814_c0	MNXR94201	3.1.1.5		seed:rxn08814
R8EE245C4	1 MNXM141@MNXC3 + 1 MNXM145618@MNXC3 <==> 2 MNXM1@MNXC3 + 1 MNXM31@MNXC3 + 1 MNXM5051@MNXC3	rxn06735_c0	MNXR85248	2.4.99.8	kegg:Glycosphingolipid biosynthesis - ganglio series;kegg:Metabolic pathways	kegg:R04583;kegg:R05940;seed:rxn06735
R8F408C9D	1 MNXM191@MNXC3 + 1 MNXM93@MNXC3 <==> 1 MNXM232@MNXC3 + 1 MNXM25@MNXC3	rxn09272_c0	MNXR69008			rhea:29187;rhea:29188;rhea:29189;rhea:29190;bigg:FRD7;bigg:SUCDH_q8_m;bigg:SUCDi;seed:rxn09272
R8F6C0E57	1 MNXM1024@MNXC3 + 1 MNXM6824@MNXC3 <==> 1 MNXM256@MNXC3 + 1 MNXM5589@MNXC3	rxn07433_c0	MNXR80307	1.2.4.4		bigg:MOD_3mhtpp;seed:rxn07433
R8F75705E	1 MNXM438@MNXC3 + 1 MNXM84@MNXC3 <==> 1 MNXM97@MNXC3	rxn00495_c0	MNXR93681	4.3.1.24;4.3.1.25;4.3.1.5		seed:rxn00495
R8F7E8B65	1 MNXM12@MNXC3 + 1 MNXM90586@MNXC3 <-- 1 MNXM1@MNXC3 + 1 MNXM66@MNXC3 + 1 MNXM88@MNXC3	rxn10202_c0	MNXR80496	2.3.1.15		bigg:G3PAT160_1;seed:rxn10202
R8F7F9037	1 MNXM217@MNXC3 + 1 MNXM84@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM5065@MNXC3	rxn03869_c0	MNXR93869	3.5.1.4		seed:rxn03869
R8FA83EA5	1 MNXM1@MNXC3 + 1 MNXM58@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM3@MNXC3 + 1 MNXM58@MNXC2	rxn05153_c0	MNXR4968	3.6.3.25		rhea:10192;rhea:10193;rhea:10194;rhea:10195;bigg:SULabc;bigg:SULabcpp;metacyc:3.6.3.25-RXN;metacyc:ABC-70-RXN;seed:rxn05153;seed:rxn09276
R8FDD65E8	1 MNXM196@MNXC2 <==> 1 MNXM196@BOUNDARY	EX_cpd10516_e0	MNXR2228			bigg:EX_fe3_e;bigg:FE3t;bigg:FE3tex;reactome:R-BTA-442368;reactome:R-CFA-442368;reactome:R-GGA-442368;reactome:R-HSA-442368;reactome:R-MMU-442368;reactome:R-RNO-442368;reactome:R-SSC-442368;reactome:R-TGU-442368;seed:rxn05292;seed:rxn08492
R900FC5A7	1 MNXM167@MNXC2 <==> 1 MNXM167@BOUNDARY	EX_cpd00076_e0	MNXR4962			bigg:EX_sucr_e;bigg:SUCRtex;bigg:SUCtpp;seed:rxn09275
R90BFD1C5	1 MNXM132@MNXC3 + 1 MNXM2@MNXC3 + 1 MNXM5@MNXC3 <-- 1 MNXM1@MNXC3 + 1 MNXM606@MNXC3 + 1 MNXM6@MNXC3	rxn04996_c0	MNXR71767	1.17.1.2	kegg:Biosynthesis of antibiotics;kegg:Biosynthesis of secondary metabolites;kegg:Terpenoid backbone biosynthesis;metacyc:methylerythritol phosphate pathway I;metacyc:methylerythritol phosphate pathway II;upa:dimethylallyl diphosphate biosynthesis	rhea:24825;rhea:24826;rhea:24827;rhea:24828;bigg:DMPPS_syn;bigg:IDS2;kegg:R07219;metacyc:RXN0-884;seed:rxn04996;upa:UCR07219;upa:UER00105
R9170003D	1 MNXM147670@MNXC3 + 1 MNXM2@MNXC3 <==> 1 MNXM1@MNXC3 + 1 MNXM368@MNXC3 + 1 MNXM402@MNXC3	rxn08803_c0	MNXR94194	3.1.1.5		seed:rxn08803
R9191A9FE	1 MNXM2138@MNXC2 + 1 MNXM73@MNXC3 <==> 1 MNXM23@MNXC3 + 1 MNXM63556@MNXC3	rxn05485_c0	NA			
R91D86730	1 MNXM117@MNXC3 + 1 MNXM89689@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM70@MNXC3	rxn00394_c0	MNXR30737	3.5.3.1	biopath:Metabolism_of_L-Arginine;biopath:Urea_and_L-Aspartate_cycles,_Polyamine_and_Creatine_synthesis;kegg:Arginine and proline metabolism;kegg:Arginine biosynthesis;kegg:Biosynthesis of amino acids;kegg:Biosynthesis of antibiotics;kegg:Biosynthesis of secondary metabolites;kegg:Metabolic pathways;metacyc:L-Ndelta-acetylornithine biosynthesis;metacyc:L-arginine degradation I (arginase pathway);metacyc:L-arginine degradation VI (arginase 2 pathway);metacyc:L-arginine degradation VII (arginase 3 pathway);metacyc:L-citrulline biosynthesis;metacyc:putrescine biosynthesis IV;metacyc:urea cycle;upa:urea cycle	rhea:20569;rhea:20570;rhea:20571;rhea:20572;bigg:ARGN;bigg:ARGNm;biopath:RXN00546;kegg:R00551;metacyc:ARGINASE-RXN;reactome:R-BTA-452036;reactome:R-BTA-70569;reactome:R-CEL-452036;reactome:R-CEL-70569;reactome:R-CFA-452036;reactome:R-CFA-70569;reactome:R-DME-452036;reactome:R-DME-70569;reactome:R-DRE-452036;reactome:R-DRE-70569;reactome:R-GGA-187632;reactome:R-GGA-452036;reactome:R-HSA-452036;reactome:R-HSA-70569;reactome:R-MMU-452036;reactome:R-MMU-70569;reactome:R-PFA-452036;reactome:R-PFA-70569;reactome:R-RNO-452036;reactome:R-RNO-70569;reactome:R-SCE-452036;reactome:R-SCE-70569;reactome:R-SPO-452036;reactome:R-SPO-70569;reactome:R-SSC-452036;reactome:R-SSC-70569;reactome:R-TGU-452036;reactome:R-XTR-452036;reactome:R-XTR-70569;seed:rxn00394;upa:UCR00551;upa:UER00270
R91EC2CF4	1 MNXM89612@MNXC2 <==> 1 MNXM89612@BOUNDARY	EX_cpd00100_e0	MNXR69175			bigg:EX_glyc_e;bigg:GLYCt;bigg:GLYCt1;bigg:GLYCtex;bigg:GLYCtm;bigg:GLYCtpp;metacyc:TRANS-RXN-131;seed:rxn05581;seed:rxn08654;seed:rxn08658
R921DD530	1 MNXM349@MNXC3 + 1 MNXM937@MNXC3 <==> 1 MNXM993@MNXC3	rxn02504_c0	MNXR1567	4.1.2.25	biopath:Biosynthesis_of_Folate;biopath:Biosynthesis_of_Pterins;biopath:Biosynthesis_of_Tetrahydrofolate;kegg:Folate biosynthesis;kegg:Metabolic pathways;metacyc:6-hydroxymethyl-dihydropterin diphosphate biosynthesis I;metacyc:6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (archaea);metacyc:6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia);metacyc:tetrahydromethanopterin biosynthesis;upa:tetrahydrofolate biosynthesis	rhea:10540;rhea:10541;rhea:10542;rhea:10543;bigg:DHNPA2r;biopath:RXN01527;kegg:R03504;metacyc:H2NEOPTERINALDOL-RXN;metacyc:RXN-10857;seed:rxn02504;upa:UCR03504;upa:UER00154
R923AD9F1	1 MNXM1@MNXC3 + 1 MNXM66@MNXC3 + 1 MNXM7@MNXC3 <==> 1 MNXM3@MNXC3 + 1 MNXM89612@MNXC3	rxn00615_c0	MNXR69177	2.7.1.30	biopath:Biosynthesis_and_degradation_of_Triacylglycerols;biopath:Glycolysis_and_Gluconeogenesis_(extended);kegg:Glycerolipid metabolism;kegg:Metabolic pathways;metacyc:glycerol degradation I;upa:glycerol degradation via glycerol kinase pathway	rhea:21644;rhea:21645;rhea:21646;rhea:21647;bigg:GLYK;bigg:GLYKm;biopath:RXN00925;kegg:R00847;metacyc:GLYCEROL-KIN-RXN;seed:rxn00615;upa:UCR00847;upa:UER00672
R926E7B95	1 MNXM1641@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM7@MNXC3 <==> 1 MNXM1642@MNXC3 + 1 MNXM3@MNXC3	rxn03908_c0	MNXR1102	2.7.1.148	kegg:Biosynthesis of antibiotics;kegg:Biosynthesis of secondary metabolites;kegg:Metabolic pathways;kegg:Terpenoid backbone biosynthesis;metacyc:methylerythritol phosphate pathway I;metacyc:methylerythritol phosphate pathway II;upa:isopentenyl diphosphate biosynthesis via DXP pathway	rhea:18437;rhea:18438;rhea:18439;rhea:18440;bigg:CDPMEK;bigg:CMK;kegg:R05634;metacyc:2.7.1.148-RXN;seed:rxn03908;upa:UCR05634;upa:UER00094
R92878038	1 MNXM1317@MNXC3 + 1 MNXM7043@MNXC3 <==> 1 MNXM1538@MNXC3 + 1 MNXM165@MNXC3	rxn08128_c0	MNXR94165	2.4.1.25		seed:rxn08128
R928F7AC6	1 MNXM134@MNXC3 + 1 MNXM1@MNXC3 <==> 1 MNXM13@MNXC3 + 1 MNXM635@MNXC3	rxn00866_c0	MNXR2964	4.1.1.22;4.1.1.28	biopath:Biosynthesis_and_degradation_of_L-Histidine;biopath:Degradation_of_Histidine_to_Imidazoleacetate;biopath:Degradation_of_Histidine_to_N-Methylhistamine;kegg:Biosynthesis of secondary metabolites;kegg:Histidine metabolism;kegg:Metabolic pathways;metacyc:histamine biosynthesis;upa:histamine biosynthesis	rhea:20840;rhea:20841;rhea:20842;rhea:20843;bigg:HDC;bigg:HISDC;biopath:RXN00455;kegg:R01167;metacyc:HISTIDINE-DECARBOXYLASE-RXN;reactome:R-ATH-977301;reactome:R-BTA-977301;reactome:R-CEL-977301;reactome:R-CFA-977301;reactome:R-DME-977301;reactome:R-DRE-977301;reactome:R-GGA-977301;reactome:R-HSA-977301;reactome:R-MMU-977301;reactome:R-OSA-977301;reactome:R-RNO-977301;reactome:R-SSC-977301;reactome:R-TGU-977301;reactome:R-XTR-977301;seed:rxn00866;upa:UCR01167;upa:UER00786
R92EA7CF9	1 MNXM12236@MNXC2 --> 1 MNXM12236@MNXC3	rxn12664_c0	MNXR80882			seed:rxn12664
R92F708C9	1 MNXM12@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM2976@MNXC3 <==> 1 MNXM1429@MNXC3 + 1 MNXM2@MNXC3	rxn11710_c0	MNXR17903	3.1.2.2	kegg:Biosynthesis of unsaturated fatty acids	rhea:40147;rhea:40148;rhea:40149;rhea:40150;kegg:R08175;metacyc:RXN-9629;seed:rxn11710
R930A895F	1 MNXM2@MNXC3 + 1 MNXM4818@MNXC3 <==> 1 MNXM4819@MNXC3 + 1 MNXM9@MNXC3	rxn03002_c0	MNXR6283	3.1.3.14		rhea:16081;rhea:16082;rhea:16083;rhea:16084;kegg:R04317;metacyc:3.1.3.14-RXN;seed:rxn03002
R934E3ED	1 MNXM11@MNXC3 + 1 MNXM14@MNXC3 + 1 MNXM5743@MNXC3 <-- 1 MNXM12@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM3990@MNXC3 + 1 MNXM3@MNXC3	rxn05247_c0	MNXR27601	6.2.1.3		seed:rxn05247
R937BAAF6	1 MNXM1@MNXC3 + 1 MNXM31@MNXC3 + 1 MNXM75116@MNXC3 <-- 1 MNXM45856@MNXC3 + 1 MNXM53@MNXC3	rxn09210_c0	MNXR69817	2.7.8.8		bigg:PSSA180;seed:rxn09210
R938D28CC	1 MNXM13@MNXC3 + 1 MNXM3508@MNXC3 <==> 1 MNXM1@MNXC3 + 1 MNXM2621@MNXC3	rxn03360_c0	MNXR279	4.1.1.28	kegg:Tryptophan metabolism	rhea:31219;rhea:31220;rhea:31221;rhea:31222;bigg:5HXKYNDCL;kegg:R04909;seed:rxn03360
R939CAEEE	1 MNXM1627@MNXC3 + 1 MNXM3@MNXC3 <==> 1 MNXM1@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM90136@MNXC3	rxn02429_c0	MNXR33792	2.7.1.178;2.7.1.58	kegg:Galactose metabolism;kegg:Metabolic pathways;metacyc:3,6-anhydro-alpha-L-galactopyranose degradation;metacyc:D-galactonate degradation;metacyc:L-glucose degradation;upa:D-galactonate degradation	rhea:16525;rhea:16526;rhea:16527;rhea:16528;bigg:DDGALK;kegg:R03387;metacyc:DEHYDDEOXGALACTKIN-RXN;seed:rxn02429;upa:UCR03387;upa:UER00519
